sku,price,product_name,product_name_ar
1007,3559.0,ENTRESTO 200 MG (103/97) 56 TAB,انتريستو 200 مجم 56 قرص
77,79.0,ZITHROMAX 250 MG 6 CAP,زيثروماكس 250 مجم 6 كبسولة
1009,55.0,UNICTAM 375 MG 12 TAB,يونيكتام 375 مجم 12 قرص
79,39.0,COMTREX HEAD C.C.TAB 20,كومتركس 20 اقراص
1010,380.0,SANSO LACTOFERRIN 30 CAP,سانسو لاكتوفرين 250 مجم 30 كبسولة
80,1107.0,LANTUS 100 I.U./ ML 5 CARTRIDGE,لانتوس 100 وحدة 5 خرطوشة
1011,385.0,MERONEM 1 GM I.V. VIAL,ميرونيم 1 جم فيال
1372,70.0,CLEAR AIR 10 MG 14 TAB,كلير اير 10 مجم 14 قرص
442,26.0,LIDOCAINE 10% SPRAY 15 ML,ليدوكايين 10% سبراى
1374,20.0,CALCIMAT 500 MG 12 CAP,كالسيمات 500 مجم 12 كبسولة
443,32.0,PRIDOCAINE CREAM 15 GM,بريدوكايين كريم 15 جم
444,48.0,LIBRAX 30 TAB,ليبراكس 30 قرص
1376,80.0,CEREBROPROVE 100 MG/ML ORAL DROPS 30 ML,سريبروبروف 100مجم/مل نقط بالفم 30 مل
445,274.0,NETLOOK 20 MG 20 CAP,نت لوك 20 مجم 20 كبسول
450,36.0,DECLOPHEN 75 MG/3 ML 3 AMP.,ديكلوفين 75 مجم / 3 مل 3 امبول
1382,30.0,AMRIZOLE-N 5 VAGINAL SUPP.,امريزول-ان 5 اقماع مهبلية
452,24.0,ANTINAL 220 MG/5 ML SUSP. 60 ML,انتينال 220مجم/5مل شراب معلق 60 مل
453,27.0,DEXATROL EYE/EAR DROPS 5 ML,ديكساترول قطرة عين/أذن 5 مل
454,55.0,NATRILIX C. S.R. 1.50 MG 30 TAB,ناتريليكس اس آر 1.5 مجم 30 قرص
1386,90.0,TARDANZA 60 MG 3 TAB,تاردانزا 60 مجم 3 قرص
455,71.5,HIBIOTIC 625 MG 16 TAB,هاى بيوتك 625 مجم 16 قرص
1389,44.0,CLEAREST 14 CAP,كليريست 14 كبسولة
1390,18.0,ISOPTO MAXITROL EYE DROP 5 ML,ايزوبتو ماكسيترول قطرة عين 5 مل
459,54.0,HIBIOTIC N 457 MG/5 ML SUSP. 60 ML,هاي بيوتك ان 457 مجم/5مل شراب معلق 60 مل
1393,70.0,TECNOVULA 50 MG 20 TAB,تكنوفيولا 50 مجم 20 قرص
1395,110.0,SWEETAL 100 SACHETS,سويتال 1جم 100 كيس
473,58.0,CAPOZIDE 30 TAB,كابوزايد 50/25مجم 30 قرص
1413,73.0,CALDIN-C 30 TAB,كالدين سي 30 قرص
487,27.0,PLEGICA 1% EYE DROPS 10 ML,بليجيكا 1 % قطرة عين 10 مل
488,24.0,TUSSKAN SYRUP 100 ML,توسكان شراب 100 مل
489,23.0,COUGHSED PARACETAMOL CHILDREN 12 SUPP.,كافسيد باراسيتامول اطفال 12 قمع
492,258.0,ACTI-COLLA C 10 SACHETS,اكتى كولا- سى 10 كيس
493,42.0,RANI-F 20 MG 6 SACHETS,رانى - ف 20 مجم فوار 6 كيس
495,27.0,DERMOVATE 0.05%CREAM 25 GM,ديرموفيت 0.05 % كريم 25 جم
1429,910.0,CELLCEPT 250 MG 100 CAP,سيلسيبت 250 مجم 100 كبسول
499,118.5,DOSTINEX .50 MG 2 TAB,دوستينكس 0.5 مجم 2 قرص
502,72.0,KAPRON 500 MG 20 TAB,كابرون 500 مجم 20 قرص
503,55.5,AMARYL 2 MG 30 TAB,اماريل 2 مجم 30 قرص
504,33.0,AGGREX 75 MG 60 TAB,اجركس 75 مجم 60 قرص
1436,34.0,DEPAKINE 200 MG/ML ORAL SOLUTION 40 ML,ديباكين 200 مجم / مل محلول بالفم 40 مل
509,110.0,THIOTEX FORT 600 MG 20 CAP,ثيوتيكس فورت 600 مجم 20 كبسول
1441,13.0,CETAL INFANTILE 120 MG 5 SUPP.,سيتال 120 مجم 5 اقماع للاطفال
510,39.0,VOLTAREN 1%EMULGEL 25 GM,فولتارين 1% ايملجيل 25 جم
1443,103.5,TRILEPTAL 60 MG SUSP. 100 ML,ترايليبتال 60 مجم / مل شراب معلق 100 مل
513,24.0,OTRIVIN PEDIATRIC 0.05% NASAL DROPS 15 ML,اوتريفين 0.05 % نقط أنف للأطفال 15 مل
515,16.0,FLAGYL 125 MG/5 ML SUSP. 100 ML,فلاجيل 125 مجم / 5 مل شراب معلق 100 مل
1447,110.0,BURNASORES 0.25% OINT. 15 GM,برناسورس 0.25% مرهم 15 جم
516,56.0,HYDROQUINE 200 MG 20 TAB,هيدروكين 200 مجم 20 قرص
517,86.0,CERVITAM 20 CAP,سيرفيتام 20 كبسولة
1449,69.0,XILONE FORTE 15 MG/5ML SYRUP 100 ML,زيلون فورت 15 مجم/5 مل شراب 100 مل
518,42.5,TOBRADEX EYE OINT. 3.5 GM,توبراديكس مرهم عين 3.5 جم
519,78.0,DURICEF 500 MG/5 ML SUSP. 60 ML,ديوريسيف 500 مجم / 5 مل شراب معلق 60 مل
521,25.0,PARAMOL 500 MG 20 TAB,بارامول 500 مجم 20 قرص
1458,349.0,HERO BABY NUTRASENSE 1 400 GM,هيرو بيبي نيوتراسينس 1 لبن 400 جم
531,21.0,DIGESTIN 20 TAB,دايجستين 20 قرص
1463,31.5,CORTIPLEX B6 ADULT 3 AMP.,كورتيبليكس ب 6 للكبار 3 امبول
1464,25.0,POWER COLD & FLU 20 TAB,باور كولد آند فلو 20 قرص
1465,98.0,FLAZACOR 30 MG 10 TAB,فلازاكور 30 مجم 10 قرص
534,106.0,TEGRETOL C.R 400 MG 20 TAB,تجريتول سي آر 400 مجم 20 قرص
1467,52.0,IVERZINE 1%LOTION 60 ML,ايفرزين 1 % لوسيون 60 مل
543,240.0,PRONTOGEST 100 MG/2 ML I.M.10 AMP.,برونتوجيست 100مجم / 2 مل 10 امبول
545,249.0,HERO BABY 1 MILK 400 GM,هيرو بيبي 1 لبن 400 جم
548,220.0,TRIO-CLAR 42 CAP TAB,تريو كلار 42 كبسول
550,34.5,ACHTENON 2 MG 20 TAB,اكتينون 2 مجم 20 قرص
1484,39.0,MOBITIL 15 MG/1.5 ML 3 AMP.,موبيتيل 15 مجم / 1.5 مل 3 امبول
1485,53.0,BUSPAR 10 MG 20 TAB,بوسبار 10 مجم 20 قرص
557,51.0,ZYRTEC 0.1%SYRUP 100 ML,زيرتيك 0.1% شراب 100 مل
558,49.0,CALAMYL-M.U.P LOTION 100 ML,كالاميل-المهن لوسيون 100 مل
1490,105.0,PAROXETINE CR 25 MG 30 TAB,باروكستين 25 مجم 30 قرص ممتد المفعول
560,35.0,FUSI 2%CREAM 15 GM,فيوسي 2 % كريم 15 جم
1492,234.0,NAPIBRADINE 5 MG 30 TAB,نابيبرادين 5 مجم 30 قرص
1493,96.0,REMERON 30 MG 10 TAB,ريميرون 30 مجم 10 قرص
1496,33.0,TRYPTIZOL TABS 25 MG 30,تريبتزول 25مجم 30 قرص
565,68.0,NIZAPEX 2% SHAMPOO 80 ML,نيزابيكس شامبو 80 مل
566,46.0,ALGASON MASSAGE CREAM 40 GM,الجازون كريم 40 جم
569,40.0,POWERCAPS 20 CAP,باور كابس 20 كبسولة
570,534.0,RIVAROSPIRE 15 MG 42 TAB,ريفارسبير 15 مجم 42 قرص
1504,20.0,CORASORE 20 TAB,كوراسور 150 مجم 20 قرص
1509,63.0,XITHRONE 200 MG SUSP. 15 ML,زيثرون 200 مجم/5 مل شراب معلق 15 مل
578,11.0,NOVALGIN OBLONG 500 MG 10 TAB,نوفالجين اوبلونج 500 مجم 10 قرص
580,69.0,CIPROFAR 500 MG 10 TAB,سيبروفار 500 مجم 10 قرص
581,38.0,UR-AID 12 SACHETS,يور ايد ان فوار 12 كيس
583,81.0,JUSPRIN 81 MG 60 TAB,جوسبرين 81 مجم 60 قرص
1517,57.0,GLYCODAL 30 CHEWABLE TAB,جليكودال 30 قرص مضغ
585,100.0,OSTEOCARE SYRUP 120 ML,اوستيوكير شراب 120 مل
1012,212.0,KARBALTA 30 MG 28 CAP,كاربالتا 30 مجم 28 كبسول
82,38.0,NIGHT CALM 3 MG 20 TAB,نايت كالم 3 مجم 20 قرص
83,6641.0,ACTEMRA V.IV INFUS. 400 MG 1 20,اكتيمرا 400 مجم فيال
1013,92.0,REPARIL 40 MG 40 TAB,ريباريل 40 مجم 40 قرص
84,56.0,OMEZ 20 MG 14 CAP,اوميز 20 مجم 14 كبسول
85,78.0,BRUFEN 400 MG 30 TAB,بروفين 400 مجم 30 قرص
1015,2300.0,BOTOX V.IM DRY 100 IU 1,بوتوكس 100 وحدة فيال
86,15873.0,NEXAVAR FILM C.TABS 200 MG 60,نيكسافار200مجم60قرص
1017,17.5,NORMO-TEARS EYE DROPS 15 ML,نورمو تيرز قطرة عين 15 مل
88,1.0,4,19
89,1700.0,ENTRESTO 50 MG (26/24) 28 TAB,انتريستو 50 مجم 28 قرص
1019,63.0,FELDENE 20 MG/ML I.M 6 AMP.,فلدين 20 مجم / مل 6 امبول عضل
90,65.0,DEXAMETHASONE-MUP 8 MG/2 ML 5 AMP.,ديكساميثازون-المهن 8 مجم / 2 مل 5 امبول
1020,70.0,SIRDALUD 4 MG 20 TAB,سيردالود 4 مجم 20 قرص
91,109.0,THIOTACID COMPOUND 600 MG 20 CAP,ثيوتاسيد مركب 600 مجم 20 كبسول
1021,88.0,NEWCLAV 457 MG/5 ML SUSP. 80 ML,نيوكلاف 457مجم/5مل شراب معلق 80 مل
92,368.0,CRESTOR 10 MG 28 TAB,كريستور 10 مجم 28 قرص
1022,129.0,TAROLIMUS 0.03% OINT. 15 GM,تاروليمس 0.03 % مرهم 15 جم
93,488.0,NEXIUM 40 MG 28 TAB,نكسيام 40 مجم 28 قرص
1023,33.0,CONTAFEVER N 200 MG/5ML SYRUP 120 ML,كونتافيفر ان 200مجم/5مل شراب معلق 120 مل
95,290.0,PRAVOTIN 100 MG 30 SACHETS,برافوتين 100 مجم 30 كيس
1025,226.0,NEXIUM 20 MG 28 TAB,نكسيام 20 مجم 28 قرص
96,156.0,GAPTIN 400 MG 30 CAP,جابتن 400 مجم 30 كبسولة
1026,31.0,AMRIZOLE 125 MG/5 ML SUSP. 120 ML,امريزول 125مجم/5مل شراب معلق 120 مل
97,60.0,EPICEPHIN 1 GM I.M. VIAL,ابيسيفين 1 جم فيال عضل
1027,85.0,LEVCET 5 MG 20 TAB,ليفسيت 5 مجم 20 قرص
98,1260.0,NOVORAPID 100 I.U./ ML 5 FLEXPEN,نوفورابيد 100 وحده 5 قلم
100,270.0,EXFORGE HCT 5/160/12.5 MG 14 TAB,اكسفورج اتش سي تي 5/160/12.5 مجم 14 قرص
1030,32.0,CEFAZONE 1 GM VIAL,سيفازون 1 جم فيال عضل او وريد
1519,21.0,ALZENTAL 20 MG SUSP. 20 ML,الزنتال 20مجم/مل شراب معلق 20 مل
589,52.0,PREDSOL FORTE 15MG/5ML SYRUP 60 ML,بريدسول فورت 15 مجم /5 مل شراب 60 مل
590,104.0,PANTAZOL 40 MG 14 TAB,بانتازول 40 مجم 14 قرص
594,230.0,PEPTIC CARE 14 TAB,ببتك كير 14 قرص
595,55.0,VENTOLIN EVOHALER 100 MCG / ACTUATION INHALER,فنتولين ايفوهيلر 100 مكجم / جرعة بخاخ 200 جرعة
601,67.5,VITAYAMI 30 TAB,فيتايامي 30 قرص
602,330.0,BEBELAC EC MILK 400 GM,بيبيلاك اى سى لبن 400 جم
1535,300.0,NAN 1 MILK 400 GM,نان 1 لبن 400 جم
603,47.0,FUNGICAN 150 MG 2 CAP,فنجيكان 150 مجم 2 كبسول
605,31.5,GLYBOFEN 5/1000 MG 30 TAB,جليبوفين 5/1000 مجم 30 قرص
1543,72.0,DURICEF 500 MG 12 CAP,ديوريسيف 500 مجم 12 كبسول
613,120.0,TIRATAM 100 MG / ML ORAL SOLUTION 120 ML,تيراتام 100مجم/مل شراب 120 مل
615,89.0,TEGRETOL 200 MG 30 TAB,تجريتول 200 مجم 30 قرص
616,55.0,ECTOMETHRIN 5% ADULT LOTION 50 ML,اكتومثرين 5 % لوسيون 50 مل
1551,36.0,SPECTONE 25 MG 20 TAB,سبيكتون 25 مجم 20 قرص
619,332.0,SYMBICORT 320/9 MCG TURBUHALER 60 DOSE,سيمبيكورت 320/9مكجم تربوهيلر 60 جرعة
620,24.0,CETAL 500 MG 20 TAB,سيتال 500 مجم 20 قرص
1555,71.5,BRONCHO-VAXOM PAED 10 SACHETS,برونكو-فاكسوم اطفال 10 كيس
627,40.0,ONE TWO THREE (1 2 3) 20 TAB,وانتوثرى اقراص
1563,46.0,ALGESAL SURACTIVE CREAM 40 GM,الجزال كريم 40 جم
631,23.5,HEMOCLAR 0.5%CREAM 40 GM,هيموكلار 0.5% كريم 40 جم
633,23.0,COUGHSED PARACETAMOL INFANTS 12 SUPP.,كافسيد باراسيتامول للرضع 12 قمع
635,169.0,AUGMENTIN ES-600 SUSP. 75 ML,اوجمنتين اى اس 600مجم/5مل شراب معلق 75 مل
636,122.0,SINEMET 25/250 20 TAB,سينيمت 250/25 مجم 20 قرص
637,130.0,SELENIUM-ACE 30 TAB,سيلينيوم ايه سي اي 30 قرص
1573,26.5,AMARYL 1 MG 30 TAB,اماريل 1 مجم 30 قرص
642,36.0,VASTAFLAM 50 MG 20 TAB,فاستافلام 50 مجم 20 قرص
643,34.5,GLUCOPHAGE 1000 MG 30 TAB,جلوكوفاج 1000 مجم 30 قرص
645,81.0,GAPTIN 100 MG 30 CAP,جابتن 100 مجم 30 كبسولة
1591,63.0,BISOCARD PLUS 5/12.5 MG 30 TAB,بيزوكارد بلس 5/12.5مجم 30 قرص
661,38.0,INDOMETHACIN - ADCO 100 MG 10 SUPP.,اندوميثاسين - ادكو 100 مجم 10 اقماع
664,73.0,CLAVIMOX 457 MG/5 ML SUSP. 75 ML,كلافيموكس 457 مجم / 5 مل شراب معلق 75 مل
1597,49.0,PENTAMIX SYRUP 120 ML,بنتامكس شراب 120 مل
667,54.0,CEPOREX 1 G 8 TAB,كيبوركس 1 جم 8 قرص
1601,20.0,FOLIC ACID MEPACO 500 Y 20 TAB,فوليك اسيد - ميباكو 500 مكجم 20 قرص
669,120.0,MAALOX LEMON 20 SACHETS,مالوكس 20 اكياس ليمون
673,118.0,AERIUS 5 MG 20 TAB,ايريوس 5 مجم 20 قرص
1606,30.0,DEXAGLOBE AMP. 1 *2 ML,ديكساجلوب 1 امبول 2 مل
1612,30.0,RENAL-S 12 SACHETS,رينال اس فوار 12 كيس
1617,374.0,RISPERDAL 4 MG 20 TAB,ريسبيردال 4 مجم 20 قرص
1619,28.5,ASPRICARLO 81 MG 30 CHEWABLE TAB,اسبريكارلو 81 مجم 30 قرص للمضغ
1622,144.0,ACYCLOVIR STADA 800 MG 35 TAB,اسيكلوفير ستادا 800 مجم 35 قرص
695,40.0,CEVAMOL 400 MG 12 EFF. TAB,سيفامول 12 قرص فوار
S13810,60.0,Essie Nail Polish 676,إيسي طلاء أظافر 676
1642,35.5,GYNO-DAKTARIN 2%VAGINAL CREAM 40 GM,جينو دكتارين 2 % كريم مهبلي 40 جم
715,246.0,PLAQUENIL 200 MG 60 TAB,بلاكونيل 200 مجم 60 قرص
716,143.0,MEGAMOX 625 MG 14 TAB,ميجاموكس 625 مجم 14 قرص
1650,60.0,DIACALDERM TOPICAL OINT. 20 GM,دياكالديرم مرهم 20 جم
720,52.0,ELICA-M CREAM 30 GM,اليكا-ام كريم 30 جم
1660,49.5,PK-MERZ 100 MG 30 TAB,بيكا ميرز 100 مجم 30 قرص
1664,118.0,VELOSEF 500 MG 16 CAP,فيلوسيف 500 مجم 16 كبسولة
733,90.0,TEBONINA FORT 40 MG 20 TAB,تيبونينا فورت 40 مجم 20 قرص
735,44.5,PIMFAST 1 GM I.M/I.V VIAL,بيمفاست 1 جرام 1 فيال
1669,15.0,LYSE NOSE DROPS 15 ML,لايس نقط للانف 15 مل
1672,249.0,KARBALTA 60 MG 30 CAP,كاربالتا 60 مجم 30 كبسول
742,37.5,BUSCOPAN 10 MG 20 TAB,بسكوبان 10 مجم 20 قرص
743,88.0,ROYAL JELLY 1000 MG 12 CAP,رويال جيلى 1000مجم 12 كبسول
748,124.0,GLUCOVANCE 5MG/1000 MG 30 TAB,جلوكوفانس 5/1000 مجم 30 قرص
749,25.0,LACTEVENOR 0.03 MG 35 TAB,لاكتيفينور 0.03مجم 35 قرص
750,66.0,NEUROVIT I.M. 6 AMP.,نيوروفيت 6 امبول
751,48.0,MUPIRAX 2% OINT. 10 GM,ميوبيراكس 2 % مرهم 10 جم
752,369.0,TARGOCID 400 MG I.V / I.M VIAL,تارجوسيد 400 مجم فيال
754,90.0,VITAMOUNT FOR WOMEN 15 CAP,فيتاماونت للسيدات 15 كبسولة
755,100.0,MEGAMOX 457MG/5ML SUSP. 70 ML,ميجاموكس 457 مجم / 5 مل شراب معلق 70 مل
1688,211.0,CHORIONIC GONADOTROPHIN 5000 I.U I.M AMP.,كوريونيك جونادوتروفين 5000وحدة دولية امبول
762,20.0,OTRIVIN BABY SALINE NASAL DROP 15 ML,اوتريفين بيبي سالين نقط أنف 15 مل
1697,45.0,ZISROCIN 100 MG/5ML SUSP. 30 ML,زيسروسين 100مجم/5مل شراب معلق 30 مل
766,50.0,MUCOBRAVE 600 MG 10 SACHETS,ميوكوبراف 600 مجم 10 كيس
768,23.0,CETAL 100MG/ML ORAL DROPS 15 ML,سيتال 100مجم/مل نقط بالفم 15 مل
771,31.0,MESOCEPT 50/5MG I.M. AMP.,ميزوسيبت 1 امبول
779,132.0,VOLTAREN S.R 100 MG 20 TAB,فولتارين اس ار 100 مجم 20 قرص
1711,29.0,MESPORIN 1 GM I.M.VIAL,ميسبورين 1 جم فيال عضل
1714,60.0,COAPROVEL 12.5 MG/150 TAB,كو ابروفيل 150/12.5مجم 14 قرص
782,97.0,CURAM 457 MG/5 ML SUSP. 70 ML,كيورام 457 مجم / 5 مل شراب معلق 70 مل
793,31.0,MOTINORM 5 MG SUSP. 125 ML,موتينورم 5 مجم / 5 مل شراب معلق 125 مل
797,15.5,MIXDERM CREAM 15 GM,ميكسدرم كريم 15 جم
798,156.0,ASMAKAST 10 MG 30 TAB,ازماكاست 10 مجم 30 قرص
1031,148.0,TAMSULIN PLUS 6/0.4MG 20 MR TAB,تامسولين بلس 0.4/6 مجم 20 قرص ممتد المفعول
102,21.0,ASPIRIN PROTECT 100 MG 20 TAB,اسبرين بروتكت باير 100 مجم20 قرص
S13811,60.0,Essie Nail Polish 678,إيسي طلاء أظافر 678
1032,31.0,NOVACTAM 1500 MG I.M/I.V VIAL,نوفاكتام 1500 مجم 1فيال
103,7300.0,VELCADE V.IV DRY 3.50 MG 1,فيلكاد 3.5 مجم 1 فيال
1033,6.0,VASOPINE TABS 5 MG 10,فازوبين 5 مجم 10 أقراص
1034,58.0,HAEMA-CAPS 28 CAP,هيماكابس 28 كبسول
104,2280.0,MERONEM V.IM/IV DRY 1 G 10,ميرونيم 1 جم 10 فيال فايزر
1035,54.0,EVASTINE 10 MG 20 TAB,ايفاستين 10 مجم 20 قرص
105,144.0,VIAGRA 100 MG 4 TAB,فياجرا 100 مجم 4 اقراص
1036,40.0,INDERAL 10 MG 50 TAB,إندرال 10 مجم 50 قرص
106,78.0,SPASMODIGESTIN 30 TAB,سبازمو ديجستين 30 قرص
1037,285.0,TARGOCID 200 MG I.V / I.M VIAL,تارجوسيد 200 مجم فيال
107,146.0,CONTROLOC 40 MG I.V. VIAL,كونترولوك 40 مجم فيال
1038,54.0,DIAMEDIZEN MR 60 MG 30 TAB,دياميدزين ام ار 60 مجم 30 قرص
1039,126.0,AZROLID 500 MG 6 TAB,ازروليد 500 مجم 6 قرص
109,300.0,BEBELAC 2 MILK 400 GM,بيبيلاك 2 لبن 400 جم
1040,18420.0,ZAVICEFTA PDR V.IV 2/ .50 G 1,زافيسيفتا 2 جرام 10 فيال
1041,120.0,SANSO B COMPLEX 30 CAP,سانسو بي كومبلكس 30 كبسول
111,70.0,DIMRA 20 TAB,ديمرا 20 قرص
1042,21.0,CEFOTAX 500 MG VIAL,سيفوتاكس 500 مجم فيال عضل او وريد ايبيكو
112,102.0,PANTOLOC 40 MG 14 TAB,بانتولوك 40 مجم 14 قرص
1043,440.0,REMAIST V.IV 100 MG 1,ريمايست 100 مجم 1 فيال بودرة
113,26.0,NAPIFIT 100 MG 4 TAB,نابى فيت 100 مجم 4 قرص
1044,39384.0,XALKORI CAPS 250 MG 60,زالكورى 250 مجم 60 كبسولة
1045,188.0,COVERAM 10/10 MG 15 TAB,كوفيرام 10/10 مجم 15 قرص
115,39.0,UNICTAM 1.5 GM I.M/I.V. VIAL,يونيكتام 1.5 جم فيال
1046,102.0,OSSOFORTIN D3 5000 IU 30 TAB,اوسوفورتين اوريجنال دى3-5000وحدة 30 قرص
116,192.0,GLIPTUS PLUS 50/1000 MG 30 TAB,جليبتس بلس 50/1000 مجم 30 قرص
1047,49.0,DURICEF 250 MG/5ML SYRUP 60 ML,ديوريسيف 250 مجم / 5 مل شراب معلق 60 مل
117,64.0,BETOLVEX 1 MG/ML 2 AMP,بيتولفكس 1مجم/مل 2 امبول عضل
1048,206.0,CHOLEROSE PLUS 10/20 MG 14 TAB,كوليروز بلس 10/20 مجم 14 قرص
118,168.0,NEXIUM 40 MG 14 TAB,نيكسيوم 40 مجم 14 قرص
119,69.0,CEFAXONE 1 G IM VIAL,سيفاكسون 1 جرام عضل
1050,248.25,ELIMBOSIS 2.50 MG 30 TAB,اليمبوسيس 2.5 مجم 30 قرص
120,122.0,INSULIN H MIX 70/30 100 I.U. VIAL 10 ML,انسولين اتش مكس 100 وحدة فيال
1051,160.0,ONDALENZ 4 MG 5 O.D.F,اوندالينز 4 مجم 5 فيلم سريع الذوبان بالفم
121,105.0,COLOVERIN-D 30 TAB,كولوفيرين دى 30 قرص
1052,269.25,PIXASPIRE 2.50 MG 30 TAB,بيكساسبير 2.5 مجم 30 قرص
799,110.0,BETOLVEX 1 MG/ML 2 PRE-FILLED SYRINGE .,بيتولفكس 1مجم/مل 2 سرنجة للحقن عضل
1735,20.0,LUTOFOLONE 2 AMP.,لوتوفولون 2 امبول
805,86.0,CIPROFAR 750 MG 10 TAB,سيبروفار 750 مجم 10 قرص
807,142.0,MOBIC 15 MG 30 TAB,موبيك 15 مجم 30 قرص
808,30.0,COGINTOL 2 MG 20 TAB,كوجينتول 2 مجم 20 قرص
809,140.0,DIBAVALLY PLUS 50MG/1000 MG 28 TAB,ديبافالي بلس 50/1000مجم 28 قرص
810,98.0,VELOSEF 1 G 8 TAB,فيلوسيف 1 جم 8 قرص
812,56.0,STERONATE 5 MG 20 TAB,ستيرونات 5 مجم 20 قرص
814,76.0,FLIX 50 MCG/METERED NASAL SPRAY 20 ML,فليكس 50 مكجم/جرعة بخاخ للانف 16 جم
816,76.0,LEVOXIN 500 MG 5 TAB,ليفوكسين 500 مجم 5 قرص
817,327.0,DUODART 0.5 MG 30 CAP,ديودارت 0.4/0.5مجم 30 كبسول
818,23.0,TOBRIN 0.3 % EYE DROPS 5 ML,توبرين 0.3 % قطرة عين 5 مل
1754,34.0,TUSSIVAN N SYRUP 125 ML,توسيفان-ان شراب 125 مل
825,332.0,SYMBICORT 160/4.5 MCG/DOSE TURBUHALER 120 DOSE,سيمبيكورت 160 مجم 120 جرعة استرازنيكا
826,90.0,VISCERALGINE 5 MG/2 ML I.M./I.V. 6 AMP.,فيسرالجين 5 مجم / 2 مل عضل او وريد 6 امبولات
827,200.0,ONE-ALPHA 1 MCG 30 CAP,وان الفا 1 مكجم 30 كبسول
1759,123.0,BENGIRIDE 0.5 MG 30 CAP,بنجيرايد 0.5 مجم 30 كبسولة
1763,60.0,DEPAKINE 200 MG 40 TAB,ديباكين 200 مجم 40 قرص
834,26.0,VERMIZOLE 200 MG SUSP. 30 ML,فيرميزول 200مجم/5مل شراب معلق 30 مل
1767,25.0,DEPO-PEN 1.2 MIU VIAL.,ديبوبين 1.2 مليون وحدة دولية فيال
839,103.0,DENTINOX ORAL DROPS 100 ML,دنتينوكس نقط بالفم للاطفال 100 مل
846,870.0,SYNJARDY 12.5 MG / 1000 MG 60 TAB,سينجاردي 12.5/1000 مجم 60 قرص
848,126.0,VILDAGLUSE 50 MG 30 TAB,فيلداجلوز 50 مجم 30 قرص
1783,56.0,E MOXCLAV 312 MG/5 ML ORAL SUSP. 60 ML,ايموكسكلاف 312 مجم / 5 مل شراب معلق 60 مل
855,22.0,GARAMYCIN 0.1%CREAM 15 GM,جاراميسين 0.1 % كريم 15 جم
1788,28.0,ABIMOL EXTRA 20 TAB,ابيمول اكسترا 20 قرص
856,76.0,MUCOTEC 300 MG 20 CAP,ميوكوتك 300 مجم 20 كبسول
1791,29.0,OCTOVENT PLUS SYRUP 100 ML,اكتوفنت بلس شراب 100 مل
861,43.0,CIPROFLOXACIN-AMRIYA 500 MG 10 TAB,سيبروفلوكساسين-العامرية 500 مجم 10 قرص
1803,23.0,TIMOGEN 2 MG/ML SYRUP 120 ML,تيموجين 10مجم/5مل شراب 120 مل
872,16.0,PICOLAX 0.75% ORAL DROPS 15 ML,بيكولاكس 0.75 % نقط بالفم 15 مل
874,83.0,ATACAND 8 MG 14 TAB,اتاكاند 8 مجم 14 قرص
1811,36.0,BETACOR 80 MG 30 TAB,بيتاكور 80 مجم 30 قرص
1817,108.0,X-TENSION PLUS 150MG/12.5 MG 28 TAB,اكس تينشن بلس 150/12.5مجم 28 قرص
1818,18.5,AMEBAZOLE 1 G 2 TAB,اميبازول 1 جم 2 قرص
896,106.0,DIVAKOTE ER 500 MG 20 TAB,ديفاكوت 500 مجم 20 كبسول ممتد المفعول
900,43.0,ZYRTEC 10 MG/ML ORAL DROPS 10 ML,زيرتك 10مجم/مل نقط بالفم 10 مل
1832,68.5,CIPROCIN 750 MG 10 TAB,سيبروسين 750 مجم 10 قرص
902,102.0,ZANOGLIDE 30MG/4 MG 30 TAB,زانوجلايد 4/30مجم 30 قرص
903,36.0,FLUCORAL 150 MG 2 CAP,فلوكورال 150 مجم 2 كبسول
907,61.0,TEGRETOL C.R 200 MG 20 TAB,تيجريتول سى ار 200 مجم 20 قرص
913,117.0,AUGMENTIN 625 MG 10 TAB,اوجمنتين 625 مجم 10 اقراص
1846,64.0,PENTABURN OINT. 15 GM,بنتابرن 0.25 % مرهم 15 جم
916,249.0,HERO BABY 2 MILK 400 GM,هيرو بيبي 2 لبن 400 جم
1848,25.0,G.C. MOL 6 SACHET,جي سي مول 6 كيس
1853,99.0,LIPTOMIL 2 MILK 400 GM,ليبتوميل بلس 2 لبن 400 جم
923,51.0,DEXAZONE 0.5 MG 60 TAB,ديكسازون 0.5 مجم 60 قرص
931,98.0,CYSTONE 60 TAB,سيستون 60 قرص
934,38.0,MIDODRINE 2.50 MG 20 TAB,ميدودرين 2.5 مجم 20 قرص
1868,12.0,SINE UP SYRUP 120 ML,ساين اب شراب 120 مل
942,43.5,EPIZITHRO 500 MG 3 CAP,ابيزيثرو 500 مجم 3 كبسول
1876,29.0,PREDSOL 5 MG/5ML SYRUP 50 ML,بريدسول 5 مجم / 5 مل شراب 50 مل
948,66.0,GLIMET FORTE 5/800 MG 30 TAB,جليمت فورت 5/800مجم 30 قرص
1882,11.5,MUCOSOL PEDIATRIC 125MG/5ML SYRUP 120 ML,ميوكوسول 125 مجم / 5 مل شراب للأطفال 120 مل
1883,70.0,EUTHYROX 100 MCG 50 TAB,يوثيروكس 100 مكجم 50 قرص
960,125.0,COVERAM 5/5 MG 15 TAB,كوفيرام 5/5 مجم 15 قرص
